,text,intent,domain,dataset
3129,what is the least expensive one way fare between philadelphia and boston,airfare,atis,val
3685,i need information for flights leaving baltimore and arriving in atlanta,flight,atis,val
1240,show me all flights from san francisco to la guardia nonstop,flight,atis,val
3703,i would like to make a one way flight from boston to atlanta,flight,atis,val
349,on may four atlanta to denver delta flight 257,flight,atis,val
4135,list all flights from atlanta to baltimore thursday morning,flight,atis,val
1304,what are the rental car rates in san francisco,ground_fare,atis,val
2108,okay i need to see economy flights on united between dallas and baltimore,flight,atis,val
4172,what is the fare on november seventh going one way from san francisco to oakland,airfare,atis,val
3952,give me the flights from boston to san francisco leaving early today,flight,atis,val
262,what flights from salt lake city to new york city arrive next saturday before 6 pm,flight,atis,val
2155,flights from kansas city to cleveland on wednesday arriving before 5 pm,flight,atis,val
656,what is the price of american airlines flight 19 from new york to los angeles,airfare,atis,val
4494,what flights leave after 7 pm from philadelphia to boston,flight,atis,val
3665,what nonstop flights between atlanta and washington leave atlanta after 6 o'clock pm,flight,atis,val
492,which flight between pittsburgh and baltimore on july nineteenth has the smallest seating capacity,flight,atis,val
4114,what flights are there from new york to las vegas,flight,atis,val
3654,all flights and fares from denver to pittsburgh on us air number 1039 on a thursday,flight+airfare,atis,val
1711,i would like information on flights leaving atlanta and arriving in dallas,flight,atis,val
3086,how much does flight ua 281 from boston to denver cost,airfare,atis,val
1055,show flights between boston and denver,flight,atis,val
3076,what is the name of the airport at denver,airport,atis,val
719,first flights and fares from pittsburgh to atlanta on a thursday,flight+airfare,atis,val
3967,i need a flight on sunday from long beach to columbus,flight,atis,val
98,where does canadian airlines international fly,flight,atis,val
4287,rental cars in washington dc,ground_service,atis,val
3888,what flights from pittsburgh to atlanta on wednesday morning serves breakfast,flight,atis,val
1511,list flights from denver to san francisco no denver to philadelphia,flight,atis,val
369,is there a flight on american airlines from boston to denver,flight,atis,val
2883,list all flights on continental leaving denver,flight,atis,val
4892,what flights are available from denver to philadelphia on monday,flight,atis,val
1775,all flights from montreal less than 150 dollars,flight,atis,val
2091,where is lester pearson airport,city,atis,val
2778,philadelphia to boston monday,flight,atis,val
1549,list the flights from denver to baltimore,flight,atis,val
405,i would like to leave around 7 o'clock in the morning,flight,atis,val
3651,what airline is dl 98,airline,atis,val
4777,list flights from philadelphia to dallas,flight,atis,val
2797,show me a list of the flights from san francisco to boston,flight,atis,val
1085,flights from cincinnati to o 'hare departing after 718 am american,flight,atis,val
4454,when do planes leave boston for,flight,atis,val
563,what does restriction ap 57 mean,abbreviation,atis,val
3453,what is the earliest flight from atlanta to boston,flight,atis,val
3646,information on ground transportation in denver,ground_service,atis,val
3474,flight from long beach to columbus on twenty seventh,flight,atis,val
4442,show me flights to san francisco arriving before 1,flight,atis,val
1088,show me the schedule for airlines leaving pittsburgh going to san francisco for next monday,flight_time,atis,val
2732,show me the flights that go from san diego to newark with one stop in houston,flight,atis,val
2470,please list all flights on northwest and united airlines that go to denver,flight,atis,val
1480,i would like to fly delta airlines from atlanta to pittsburgh,flight,atis,val
317,give me flights on american airlines from milwaukee to phoenix,flight,atis,val
2125,list all round trip flights between indianapolis and orlando on the twenty seventh of december,flight,atis,val
3977,list all flights from chicago to seattle on continental airlines which depart on saturday before noon and include a meal,flight,atis,val
4669,wednesday morning flights between baltimore and newark,flight,atis,val
1634,what is the earliest flight from washington to san francisco,flight,atis,val
4878,list the airlines that have nonstop afternoon flights from boston to oakland,airline,atis,val
1572,when is the first flight leaving from oakland to boston,flight,atis,val
1461,what flights land at general mitchell international,flight,atis,val
862,i need a return flight from denver to atlanta,flight,atis,val
2969,show me flights from dallas to pittsburgh,flight,atis,val
3037,i want a flight that leaves thursday around 7 pm from chicago to kansas city,flight,atis,val
3183,listing of all first class flights from washington to san francisco,flight,atis,val
4013,i would like to know flights on june fifteenth from long beach to columbus after 12 noon please,flight,atis,val
1962,from sfo to denver,flight,atis,val
1826,list ground transportation options at phoenix,ground_service,atis,val
3838,please list for me the flights on united airlines between boston and denver,flight,atis,val
4386,show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver,flight,atis,val
2356,i 'd like to know the price of first class seats from atlanta to san francisco,airfare,atis,val
4597,show me flights from philadelphia to oakland on friday,flight,atis,val
2209,show me all flights from atlanta to san francisco,flight,atis,val
1587,what is the ap 57 restriction,abbreviation,atis,val
279,which airlines fly between boston and pittsburgh,airline,atis,val
3587,flight from washington dc to salt lake city,flight,atis,val
1682,list all flights from boston to atlanta before 5 o'clock am on thursday,flight,atis,val
3990,i need to make a trip starting in boston going to dallas denver oakland and back to boston,flight,atis,val
1742,i need to fly from boston to denver this monday,flight,atis,val
3504,what airlines have business class service between boston and san francisco,airline,atis,val
2024,please show me all one way first class flights from indianapolis to memphis,flight,atis,val
4549,list all the takeoffs and landings at general mitchell international,flight,atis,val
3738,what are the different classes that an airline offers,flight,atis,val
2623,what is the cheapest first class fare from cleveland to miami on us air on february twenty fourth,airfare,atis,val
2802,flight from nashville to cleveland,flight,atis,val
3662,what ground transportation is available into washington,ground_service,atis,val
2282,i 'm looking for flights from oakland to atlanta leaving before 1045 am,flight,atis,val
2040,what delta flights are available from pittsburgh to san francisco,flight,atis,val
3760,list round trip flights between boston and oakland using twa,flight,atis,val
485,what is the earliest flight from boston to san francisco on american airlines,flight,atis,val
4453,what 's the earliest flight from boston to bwi that serves dinner,flight,atis,val
80,list all flights from indianapolis to seattle,flight,atis,val
3350,i live in montreal and i want to travel to chicago then indianapolis and then return home,flight,atis,val
1149,what is the cheapest round trip flight from denver to atlanta,flight,atis,val
4060,show me flights from denver to philadelphia,flight,atis,val
1486,list flights from boston to pittsburgh leaving early in the morning on august sixth,flight,atis,val
522,show me all flights both direct and connecting from dallas fort worth to either san francisco or oakland that depart after 7 pm,flight,atis,val
0,i would like to find a flight from charlotte to las vegas that makes a stop in st. louis,flight,atis,test
1,on april first i need a ticket from tacoma to san jose departing before 7 am,airfare,atis,test
2,on april first i need a flight going from phoenix to san diego,flight,atis,test
3,i would like a flight traveling one way from phoenix to san diego on april first,flight,atis,test
4,i would like a flight from orlando to salt lake city for april first on delta airlines,flight,atis,test
5,i need a flight from toronto to newark one way leaving wednesday evening or thursday morning,flight,atis,test
6,monday morning i would like to fly from columbus to indianapolis,flight,atis,test
7,on wednesday april sixth i would like to fly from long beach to columbus after 3 pm,flight,atis,test
8,after 12 pm on wednesday april sixth i would like to fly from long beach to columbus,flight,atis,test
9,are there any flights from long beach to columbus on wednesday april sixth,flight,atis,test
10,find a flight from memphis to tacoma dinner,flight,atis,test
11,on next wednesday flight from kansas city to chicago should arrive in chicago around 7 pm return flight on thursday,flight,atis,test
12,show flight and prices kansas city to chicago on next wednesday arriving in chicago by 7 pm,flight+airfare,atis,test
13,flight on american from miami to chicago arrive in chicago about 5 pm,flight,atis,test
14,find flights arriving new york city next saturday,flight,atis,test
15,find nonstop flights from salt lake city to new york on saturday april ninth,flight,atis,test
16,show flights from burbank to milwaukee for today,flight,atis,test
17,show flights tomorrow evening from milwaukee to st. louis,flight,atis,test
18,show flights saturday evening from st. louis to burbank,flight,atis,test
19,show flights from burbank to st. louis on monday,flight,atis,test
20,show flights from burbank to milwaukee on monday,flight,atis,test
21,show flights tuesday evening from milwaukee to st. louis,flight,atis,test
22,show flights wednesday evening from st. louis to burbank,flight,atis,test
23,which flights travel from kansas city to los angeles,flight,atis,test
24,what flights travel from las vegas to los angeles,flight,atis,test
25,which flights travel from kansas city to los angeles on april ninth,flight,atis,test
26,which flights travel from las vegas to los angeles california and arrive on april ninth between 4 and 5 pm,flight,atis,test
27,which flights on us air go from orlando to cleveland,flight,atis,test
28,which flights travel from cleveland to indianapolis on april fifth,flight,atis,test
29,which flights travel from indianapolis to san diego on april fifth,flight,atis,test
30,which flights go from cleveland to indianapolis on april fifth,flight,atis,test
31,which flights travel from nashville to tacoma,flight,atis,test
32,does tacoma airport offer transportation from the airport to the downtown area,ground_service,atis,test
33,which flights travel from tacoma to san jose,flight,atis,test
34,what day of the week do flights from nashville to tacoma fly on,day_name,atis,test
35,what are the flights from tacoma to san jose,flight,atis,test
36,what days of the week do flights from san jose to nashville fly on,day_name,atis,test
37,what are the flights from tacoma to san jose,flight,atis,test
38,i need a flight that goes from boston to orlando,flight,atis,test
39,are there any flights from boston to orlando connecting in new york,flight,atis,test
40,are there any flights from boston to orlando connecting in columbus,flight,atis,test
41,does this flight serve dinner,flight,atis,test
42,i need a flight from charlotte to miami,flight,atis,test
43,i need a nonstop flight from miami to toronto,flight,atis,test
44,i need a nonstop flight from toronto to st. louis,flight,atis,test
45,i need a flight from toronto to st. louis,flight,atis,test
46,i need a flight from st. louis to charlotte,flight,atis,test
47,i need a flight on united airlines from la guardia to san jose,flight,atis,test
48,i need a flight from tampa to milwaukee,flight,atis,test
49,i need a flight from milwaukee to seattle,flight,atis,test
50,what meals are served on american flight 811 from tampa to milwaukee,meal,atis,test
51,what meals are served on american flight 665 673 from milwaukee to seattle,meal,atis,test
52,i need a flight from memphis to las vegas,flight,atis,test
53,i need a flight from las vegas to ontario,flight,atis,test
54,i need a flight from ontario to memphis,flight,atis,test
55,which flights go from milwaukee to tampa and stop in nashville,flight,atis,test
56,which flights leave newark after noon next saturday and arrive in los angeles,flight,atis,test
57,which flights leave detroit and arrive at st. petersburg around 9 am,flight,atis,test
58,which flights on northwest airline leave detroit and arrive at st. petersburg,flight,atis,test
59,which flights leave chicago next tuesday and arrive in detroit around 6 pm,flight,atis,test
60,show me round trip flights from chicago to detroit leaving next tuesday and returning the day after,flight,atis,test
61,which round trip flights leave chicago next tuesday around 6 pm and arrive in detroit,flight,atis,test
62,which round trip flights leave chicago next tuesday and arrive in detroit around 6 pm,flight,atis,test
63,which flights leave on monday from montreal and arrive in chicago in the morning,flight,atis,test
64,which flights leave chicago on april twelfth and arrive in indianapolis in the morning,flight,atis,test
65,which flights leave on wednesday april thirteenth from indianapolis and arrive in montreal in the morning,flight,atis,test
66,which flights leave april twelfth from indianapolis and arrive in montreal around 10 pm,flight,atis,test
67,i 'd like to go from long beach to st. louis and i 'd like to stop in dallas i 'd also like to have lunch during my flight,flight,atis,test
68,next wednesday i would like to leave kansas city on a trip to chicago which arrives in chicago around 7 pm,flight,atis,test
69,i would like to return from chicago around 7 pm to kansas city,flight,atis,test
70,i would like to leave this afternoon on an american flight from cincinnati to burbank,flight,atis,test
71,on sunday evening i would like to leave montreal quebec on a flight to san diego california,flight,atis,test
72,what are the flights on sunday from montreal quebec to san diego california,flight,atis,test
73,on tuesday are the flights from san diego california to indianapolis indiana i would like the flight to be in the afternoon,flight,atis,test
74,on thursday morning i would like a nonstop flight from indianapolis to toronto,flight,atis,test
75,on friday morning i would like to fly from toronto to montreal,flight,atis,test
76,i would like an early morning flight today from los angeles to charlotte,flight,atis,test
77,on wednesday night i would like a flight from charlotte to newark,flight,atis,test
78,on friday night i would like a flight from newark to los angeles,flight,atis,test
79,find a flight from tampa to montreal by way of new york,flight,atis,test
80,please find a flight from miami florida to las vegas nevada arriving before 4 o'clock pm,flight,atis,test
81,please find a flight from las vegas to michigan,flight,atis,test
82,please find a flight from detroit michigan to st. petersburg arriving before 10 pm,flight,atis,test
83,please find a flight from st. petersburg to miami on thursday,flight,atis,test
84,please find a flight from san diego to toronto on alaska airlines,flight,atis,test
85,please find the flights from columbus to houston with a layover in nashville tomorrow,flight,atis,test
86,please give me the flights from nashville to houston nonstop with dinner served,flight,atis,test
87,please find flights available from kansas city to newark,flight,atis,test
88,please find a flight that goes from kansas city to newark to orlando back to kansas city,flight,atis,test
89,please find a flight from kansas city to newark,flight,atis,test
90,please find a flight from newark to orlando,flight,atis,test
91,please find a flight from orlando to kansas city,flight,atis,test
92,i would like to fly from columbus to phoenix through cincinnati in the afternoon,flight,atis,test
93,i would like to know what airports are in los angeles,airport,atis,test
94,does the airport at burbank have a flight that comes in from kansas city,flight,atis,test
95,which flights arrive in burbank from kansas city on saturdays in the afternoon,flight,atis,test
96,which flights arrive in burbank from las vegas on saturday april twenty third in the afternoon,flight,atis,test
97,which flights are available from orlando to cleveland that arrive around 10 pm,flight,atis,test
98,what flights are available from indianapolis to san diego on april twenty first in the late afternoon,flight,atis,test
99,what flights leave cleveland going to indianapolis on april twenty first in the morning,flight,atis,test
100,which flights are available on april twenty first in the morning from nashville to tacoma,flight,atis,test
101,which flights are available from tacoma to san jose in the morning on april twenty second,flight,atis,test
102,which flights are available from san jose to nashville leaving in the morning on april twenty three,flight,atis,test
103,what is the most expensive one way fare between detroit and westchester county,airfare,atis,test
104,what airlines fly between detroit and westchester county,airline,atis,test
105,what are the departure times from detroit to westchester county,flight_time,atis,test
106,what is the latest flight from baltimore to oakland that serves dinner,flight,atis,test
107,what is the earliest flight between baltimore and oakland that serves breakfast,flight,atis,test
108,to what cities from boston does america west fly first class,city,atis,test
109,what airline flies from boston to san diego,airline,atis,test
110,what is the latest breakfast flight from dallas to tampa,flight,atis,test
111,show me all lufthansa flights from seattle to boston with stopovers in minneapolis,flight,atis,test
112,show me all flights from seattle to boston with stopovers in minneapolis,flight,atis,test
113,list philadelphia to san francisco flights with stopovers in dallas,flight,atis,test
114,show me the connecting flights between boston and denver and the types of aircraft used,flight,atis,test
115,show me all the morning flights from philadelphia to fort worth,flight,atis,test
116,show me all the flights from kansas city to st. paul,flight,atis,test
117,show me northwest flight 608 from kansas city to st. paul,flight,atis,test
118,show me all the flights from indianapolis to charlotte on monday,flight,atis,test
119,what is the ground transportation between the charlotte airport charlotte airport and downtown charlotte,ground_service,atis,test
120,show me all the flights from charlotte to minneapolis that leave at 2 pm or later on monday,flight,atis,test
121,show me all the flights from charlotte to minneapolis on tuesday morning,flight,atis,test
122,show me the direct flights from charlotte to minneapolis on tuesday morning,flight,atis,test
123,show me flight us 1500 on monday from charlotte to minneapolis please,flight,atis,test
124,show me all the flights from minneapolis to indianapolis on tuesday that leave after 2 pm,flight,atis,test
125,show me the flights from minneapolis to indiana,flight,atis,test
126,show me the flights in from minneapolis to indianapolis on tuesday afternoon,flight,atis,test
127,show me flight us 1207 from indianapolis to charlotte on monday and flight us 1500 from charlotte to minneapolis on monday and flight twa 639 from minneapolis to indianapolis,flight,atis,test
128,show me all the flights from las vegas to new york city,flight,atis,test
129,which different airlines go from las vegas to new york city,airline,atis,test
130,show me all the flights on america west and twa from las vegas to jfk on a friday,flight,atis,test
131,what are the flights from tacoma to miami that leave after 6 pm tomorrow,flight,atis,test
132,i 'd like to fly from san diego to houston on june tenth,flight,atis,test
133,is there an american airlines flight from houston to newark on june tenth after 6 pm,flight,atis,test
134,is there an american airlines flight from houston to newark on june tenth after 3 pm,flight,atis,test
135,i need to get from cincinnati to denver on june sixth by 6 pm,flight,atis,test
136,what 's the ground transportation in denver,ground_service,atis,test
137,what 's the fare for a taxi to denver,ground_fare,atis,test
138,what are the fares for ground transportation in denver,ground_fare,atis,test
139,i need to fly from denver to westchester county on june seventh after 3 pm,flight,atis,test
140,what 's the ground transportation in westchester county,ground_service,atis,test
141,i need to take a united airlines flight on june eighth from westchester county to cincinnati after 3 pm,flight,atis,test
142,what united airlines flights on june eighth go from westchester county to cincinnati,flight,atis,test
143,on june eighth what flights go from westchester county to cincinnati,flight,atis,test
144,does us air fly from cincinnati to denver on june sixth,flight,atis,test
145,list the flights from cincinnati to denver on june sixth,flight,atis,test
146,list the flights from denver to westchester county on june seventh,flight,atis,test
147,list the flights from westchester county to cincinnati on june eighth,flight,atis,test
148,list the flights from cincinnati to westchester county on june sixth,flight,atis,test
149,list the flights from westchester county to denver on june seventh,flight,atis,test
150,list the flights from denver to cincinnati on june eighth,flight,atis,test
151,list the flights from denver to cincinnati on june sixth after 4 pm,flight,atis,test
152,list the flights from cincinnati to westchester county on june seventh,flight,atis,test
153,list the flights from westchester county to cincinnati on june seventh leaving after 5 pm,flight,atis,test
154,what airlines off from love field between 6 and 10 am on june sixth,airline,atis,test
155,what flights arrive at love field on june sixth,flight,atis,test
156,list the flights from montreal to philly before 9 am,flight,atis,test
157,list the flights from cleveland to memphis,flight,atis,test
158,list the flights from memphis to cleveland,flight,atis,test
159,list the flights from denver to baltimore arriving on july first,flight,atis,test
160,list the flights from dallas to baltimore arriving july first,flight,atis,test
161,list the flights from pittsburgh to baltimore arriving on july first,flight,atis,test
162,list the flights on canadian airlines international,flight,atis,test
163,how many canadian airlines international flights use j31,quantity,atis,test
164,how many canadian airlines international flights use aircraft 320,quantity,atis,test
165,how many canadian airlines flights use aircraft dh8,quantity,atis,test
166,show me the flights on american airlines which fly from st. petersburg to ontario canada with a stopover in st. louis,flight,atis,test
167,show me the flights on american airlines which go from st. petersburg to ontario california by way of st. louis,flight,atis,test
168,which airport is closest to ontario california,airport,atis,test
169,show me the flights from houston to orlando,flight,atis,test
170,show me the flights from orlando to houston,flight,atis,test
171,show me the flights from detroit to las vegas,flight,atis,test
172,show me the cheapest round trip coach fare from las vegas to detroit,airfare,atis,test
173,show me the cheapest round trip coach fare on twa from las vegas to detroit,airfare,atis,test
174,show me the delta flights which serve a snack to coach passengers,flight,atis,test
175,what is meal code sb,abbreviation,atis,test
176,what meals are available on dl 468 which al arrives in san francisco at 950 am,meal,atis,test
177,show me the delta flights from tampa to san francisco,flight,atis,test
178,show me delta flight 486,flight,atis,test
179,list the tower air flights on mondays,flight,atis,test
180,list all tower air flights with meals,flight,atis,test
181,what flights depart from baltimore,flight,atis,test
182,what flights depart from baltimore and arrive at san francisco on a friday,flight,atis,test
183,what flights leave from cincinnati in the morning and arrive in tampa,flight,atis,test
184,which flights depart from tampa and arrive in cincinnati in the evening,flight,atis,test
185,which flights depart from tampa in the early evening and arrive in cincinnati,flight,atis,test
186,which flights depart from philadelphia and arrive in atlanta,flight,atis,test
187,which flights depart from a atlanta and arrive in toronto,flight,atis,test
188,which flights depart from toronto and arrive in washington dc,flight,atis,test
189,which flights depart from new york and arrive in los angeles after 10 am,flight,atis,test
190,how far is new york 's la guardia from downtown,distance,atis,test
191,how far is toronto international from downtown,distance,atis,test
192,how far is los angeles international from downtown,distance,atis,test
193,how far is san francisco international from downtown,distance,atis,test
194,how much is the limousine service in boston,ground_fare,atis,test
195,how much is a limousine service in la guardia,ground_fare,atis,test
196,how much is a limousine service in toronto international,ground_fare,atis,test
197,how much is limousine service in los angeles,ground_fare,atis,test
198,what airlines fly between washington dc and columbus ohio,airline,atis,test
199,what flights are there between washington dc and columbus ohio,flight,atis,test
200,what are the flights between washington dc and columbus ohio,flight,atis,test
201,what are the fares for all flights between washington and columbus,airfare,atis,test
202,at the charlotte airport how many different types of aircraft are there for us air,aircraft,atis,test
203,list all us air flights arriving in charlotte on saturday at 1 pm,flight,atis,test
204,what is the first class round trip airfare from india indianapolis to memphis,airfare,atis,test
205,list all flights from memphis to miami,flight,atis,test
206,list all flights and their fares from indianapolis to memphis on a monday morning,flight+airfare,atis,test
207,list all flights and their fares from memphis to miami on a wednesday evening,flight+airfare,atis,test
208,list all flights and their fares for all flights between miami and indianapolis,flight+airfare,atis,test
209,list all flights from cleveland to kansas city on monday,flight,atis,test
210,list all flights from kansas city to cleveland,flight,atis,test
211,list all flights from cleveland to nashville,flight,atis,test
212,list all flights from nashville to cleveland on sunday,flight,atis,test
213,list all sunday flights from cleveland to nashville and their fares,flight+airfare,atis,test
214,what airlines are departing from baltimore,airline,atis,test
215,which airlines fly from baltimore to san francisco,airline,atis,test
216,how long does a flight from baltimore to san francisco take,distance,atis,test
217,which flights are leaving from kansas city to atlanta early monday morning,flight,atis,test
218,which flights are leaving atlanta and arriving in st. louis close to 230 pm on tuesday,flight,atis,test
219,please list flights from st. louis to st. paul which depart after 10 am thursday morning,flight,atis,test
220,list flights from st. paul to kansas city friday in the evening with a meal included,flight,atis,test
221,list early morning flights from cincinnati to tampa,flight,atis,test
222,list early evening flights from tampa to cincinnati,flight,atis,test
223,list evening flights from tampa to cincinnati,flight,atis,test
224,list flights from philadelphia to atlanta friday am,flight,atis,test
225,list flights from atlanta to toronto friday afternoon,flight,atis,test
226,list flights from toronto to washington dc saturday am,flight,atis,test
227,list flights from washington dc to philadelphia saturday pm,flight,atis,test
228,list direct flights from new york city to los angeles after 10 am,flight,atis,test
229,list the airfare for american airlines flight 19 from jfk to lax,airfare+flight,atis,test
230,what is fare code m,abbreviation,atis,test
231,list the distance in miles from boston airport to downtown boston,distance,atis,test
232,list the distance in miles from new york 's la guardia airport to downtown new york city,distance,atis,test
233,list the distance in miles from toronto international airport to downtown toronto,distance,atis,test
234,list the distance in miles from san francisco international airport to san francisco downtown,distance,atis,test
235,list limousine rates for the city of boston,ground_fare,atis,test
236,list american airlines flights from houston to milwaukee departing friday pm,flight,atis,test
237,list flights from houston to milwaukee friday pm,flight,atis,test
238,list american airlines flights from milwaukee to san jose wednesday,flight,atis,test
239,list american airlines flights from san jose to dallas friday afternoon,flight,atis,test
240,list flights from dallas to houston arriving sunday afternoon,flight,atis,test
241,list airlines flying from seattle to salt lake city,airline,atis,test
242,what is the seating capacity for aircraft l10,capacity,atis,test
243,what is the seating capacity for delta be1,capacity,atis,test
244,list flights from seattle to salt lake city on delta l10,flight,atis,test
245,list flights from seattle to salt lake city on delta be1,flight,atis,test
246,list flights from boston to pittsburgh daily,flight,atis,test
247,list flights from pittsburgh to newark daily,flight,atis,test
248,list flights from newark to boston daily,flight,atis,test
249,list us air flights leaving saturday from charlotte airport at 1 pm,flight,atis,test
250,list us air flights leaving saturday from charlotte airport around 1 pm,flight,atis,test
251,list first class airfare round trip from indianapolis to memphis,airfare,atis,test
252,what is fare code f,abbreviation,atis,test
253,list flights from memphis to miami wednesday evening,flight,atis,test
254,list flights from miami to indianapolis sunday,flight,atis,test
255,list flights from ontario california to orlando florida,flight,atis,test
256,list flights from ontario california to salt lake city utah,flight,atis,test
257,list flights from ontario california to salt lake city utah monday,flight,atis,test
258,list flights from salt lake city utah to phoenix arizona monday,flight,atis,test
259,list flights from salt lake city to phoenix arizona tuesday,flight,atis,test
260,list flights from phoenix arizona to ontario california wednesday,flight,atis,test
261,what airlines fly from baltimore to san francisco,airline,atis,test
262,what is the fare for a first class round trip ticket from detroit to st. petersburg,airfare,atis,test
263,what is the airfare for a round trip first class ticket from detroit to st. petersburg,airfare,atis,test
264,kansas city to atlanta monday morning flights,flight,atis,test
265,monday morning flights from atlanta to kansas city,flight,atis,test
266,kansas city to atlanta monday morning flights,flight,atis,test
267,atlanta to st. louis tuesday before 230 pm flights,flight,atis,test
268,st. louis to st. paul thursday after 10 am,flight,atis,test
269,st. paul to kansas city friday night,flight,atis,test
270,cleveland to kansas city arrive monday before 3 pm,flight,atis,test
271,kansas city to cleveland flight arrive wednesday before 5 pm,flight,atis,test
272,cleveland to nashville flight friday morning,flight,atis,test
273,nashville to cleveland sunday before 9,flight,atis,test
274,first class flights pittsburgh to newark monday morning,flight,atis,test
275,flights newark to los angeles wednesday morning,flight,atis,test
276,los angeles to minneapolis thursday afternoon,flight,atis,test
277,minneapolis to pittsburgh flight,flight,atis,test
278,minneapolis to pittsburgh first class flight,flight,atis,test
279,i would like flights leaving from milwaukee to orlando,flight,atis,test
280,what does hp stand for,abbreviation,atis,test
281,i would like flights from ontario to tacoma,flight,atis,test
282,i would like flights from minneapolis to san diego,flight,atis,test
283,i would like flights from salt lake city to cincinnati,flight,atis,test
284,i would like to see flights from cincinnati to salt lake city,flight,atis,test
285,i 'd like flights from new york to miami,flight,atis,test
286,i would like flights from miami to new york,flight,atis,test
287,i would like a flight leaving san francisco for san diego,flight,atis,test
288,i would like flights from san diego to las vegas,flight,atis,test
289,i would like a flight from san diego to las vegas,flight,atis,test
290,i would like flights from las vegas to san francisco,flight,atis,test
291,what does fare code bn mean,abbreviation,atis,test
292,i would like to have the airline that flies toronto detroit and st. louis,airline,atis,test
293,i would like a flight from toronto to detroit,flight,atis,test
294,i would like a flight from detroit to st. louis,flight,atis,test
295,i would like a flight from toronto to st. louis,flight,atis,test
296,i would like flights from san francisco to long beach,flight,atis,test
297,i would like flights leaving san francisco to san diego,flight,atis,test
298,i would like a flight from san francisco to st. petersburg,flight,atis,test
299,show me a one way flight from milwaukee to orlando leaving wednesday afternoon after 6 pm,flight,atis,test
300,show me one way flights from milwaukee to orlando on wednesday,flight,atis,test
301,show me flights from columbus to chicago first class that leave before 10 am,flight,atis,test
302,show me the cheapest round trip between st. petersburg and detroit that arrives before 7 pm,flight,atis,test
303,show me nonstop flights from kansas city to phoenix,flight,atis,test
304,what is airline wn,airline,atis,test
305,show me the cheapest first class round trip from new york to miami,flight,atis,test
306,now show me all the round trips from new york to miami,flight,atis,test
307,show me the cheapest one way flight from san francisco to houston,flight,atis,test
308,now show me the cheapest one way flight from houston to boston,flight,atis,test
309,show me the cheapest round trip fares from houston to boston,airfare,atis,test
310,show me the cheapest round trip fares from san francisco to houston,airfare,atis,test
311,show me the cheapest round trip fare from san francisco to houston on february twenty eighth 1994,airfare,atis,test
312,show me the cheapest one way fare from san francisco to houston on february twenty eighth 1994,airfare,atis,test
313,now show me ground transportation in houston on monday afternoon,ground_service,atis,test
314,now show me one way flights from houston to boston,flight,atis,test
315,and now show me ground transportation that i could get in boston late night,ground_service,atis,test
316,show me airlines that have flights between toronto and detroit between detroit and st. louis and between st. louis and toronto,airline,atis,test
317,show me round trip fares from toronto to detroit on delta northwest us air and united airlines,airfare,atis,test
318,show me flights between detroit and st. louis on delta northwest us air and united airlines,flight,atis,test
319,show me flights from montreal to orlando and long beach,flight,atis,test
320,show me flights from montreal to orlando,flight,atis,test
321,i need a flight on friday afternoon in june from new york to cleveland,flight,atis,test
322,i need a flight from new york to los angeles on saturday evening on us air,flight,atis,test
323,i 'd like a red eye flight from new york to los angeles on saturday evening on us air,flight,atis,test
324,i 'd like a flight from new york to los angeles on saturday morning on us air,flight,atis,test
325,i need a flight from san francisco to milwaukee on monday morning,flight,atis,test
326,what does ua mean,abbreviation,atis,test
327,i need a flight from milwaukee to washington dc on monday night,flight,atis,test
328,how about flights from milwaukee to washington dc on tuesday mornings,flight,atis,test
329,what meals are there on flight 382 from milwaukee to washington dc on tuesday morning,meal,atis,test
330,i 'll need to rent a car in washington dc,ground_service,atis,test
331,can i get a flight on tuesday night from washington dc to oakland,flight,atis,test
332,how about from dc to oakland on wednesday morning,flight,atis,test
333,how much does it cost to fly on twa from columbus to milwaukee,airfare,atis,test
334,what does q mean,abbreviation,atis,test
335,how much does it cost to fly from columbus to st. louis round trip on twa,airfare,atis,test
336,what 's the cheapest flight from columbus to st. louis round trip on twa,flight,atis,test
337,what 's the cheapest round trip flight on twa from columbus to st. paul,flight,atis,test
338,i want to fly from milwaukee to los angeles,flight,atis,test
339,can i get the shortest flight from milwaukee to orlando,flight,atis,test
340,what is the shortest flight from milwaukee to long beach,flight,atis,test
341,what does m mean,abbreviation,atis,test
342,what does ap 57 mean,abbreviation,atis,test
343,what is the shortest flight from milwaukee to st. petersburg,flight,atis,test
344,what is the shortest flight from milwaukee to long beach,flight,atis,test
345,what is the shortest flight from milwaukee to san diego,flight,atis,test
346,what does ap 20 mean,abbreviation,atis,test
347,can i get a flight today from san francisco to detroit michigan,flight,atis,test
348,what 's the cheapest flight from san francisco to detroit today,flight,atis,test
349,i want to fly from san francisco to milwaukee and from milwaukee to denver,flight,atis,test
350,what 's the cheapest flight from san francisco to milwaukee,flight,atis,test
351,i need to rent a car in milwaukee,ground_service,atis,test
352,what 's the cheapest flight tomorrow from milwaukee to denver,flight,atis,test
353,what ground transportation is available at denver,ground_service,atis,test
354,what 's the cheapest flight from san francisco to denver,flight,atis,test
355,what flights leave from cleveland and go to dallas,flight,atis,test
356,show me all nonstop flights from st. petersburg to charlotte,flight,atis,test
357,what airline is us,airline,atis,test
358,show me flights between toronto and san diego,flight,atis,test
