,text,intent,domain,dataset
3666,what interest rate is bofi giving me on my cd,interest_rate,banking,test
3667,how do i find the interest rate for my checking account,interest_rate,banking,test
3668,what interest rate am i getting from citrix,interest_rate,banking,test
3669,how can i tell what the interest rate on my money market account is,interest_rate,banking,test
3670,what's my checking account yielding in interest,interest_rate,banking,test
3671,how much interest is my nfcu accrueing,interest_rate,banking,test
3672,what interest rate am i getting from sunflower bank,interest_rate,banking,test
3673,where do i go to find the interest rate on my savings account,interest_rate,banking,test
3674,what interest rate am i getting from nfcu,interest_rate,banking,test
3675,for my savings account i would like to know the interest rate,interest_rate,banking,test
3676,i need my checking account's interest rate,interest_rate,banking,test
3677,tell me the interest for my savings account,interest_rate,banking,test
3678,what's the interest rate on my savings account,interest_rate,banking,test
3679,i want the interest rate for my checking account,interest_rate,banking,test
3680,can i get the interest rate for my checking account,interest_rate,banking,test
3681,i need to get the interest rate of my savings account,interest_rate,banking,test
3682,what's my savings account interest,interest_rate,banking,test
3683,what's my savings account interest rate,interest_rate,banking,test
3684,i would like the interest rate for my savings account,interest_rate,banking,test
3685,what amount of interest does my checking account earn,interest_rate,banking,test
3686,what does my checking account at chase earn in interest,interest_rate,banking,test
3687,what amount of interest does my checking account at chase earn,interest_rate,banking,test
3688,what interest rate does my checking account come with,interest_rate,banking,test
3689,what does chase pay in interest per year,interest_rate,banking,test
3690,when can i change my credit limit,credit_limit_change,credit_cards,test
3691,can i change my credit limit,credit_limit_change,credit_cards,test
3692,can i get more credit,credit_limit_change,credit_cards,test
3693,i need to change the credit limit i have,credit_limit_change,credit_cards,test
3694,you need to tell me how to increase credit limit for my chase card,credit_limit_change,credit_cards,test
3695,need to increase credit limit for chase card,credit_limit_change,credit_cards,test
3696,i need to increase credit limit for my chase card,credit_limit_change,credit_cards,test
3697,please tell me how to increase credit limit for the chase card,credit_limit_change,credit_cards,test
3698,tell me how to increase credit limit for chase card,credit_limit_change,credit_cards,test
3699,is it possible for me to increase my credit limit by 500 dollars,credit_limit_change,credit_cards,test
3700,can my credit limit be increased by 500 dollars,credit_limit_change,credit_cards,test
3701,"i would like to increase my credit limit, can i do so by 500 dollars",credit_limit_change,credit_cards,test
3702,may i increase my credit limit by 500 dollars,credit_limit_change,credit_cards,test
3703,could i perhaps increase by credit limit by 500 dollars,credit_limit_change,credit_cards,test
3704,can i increase the credit limit on my mastercard,credit_limit_change,credit_cards,test
3705,can i increase the credit limit on my visa card,credit_limit_change,credit_cards,test
3706,can i increase the credit limit on my discover card,credit_limit_change,credit_cards,test
3707,can i increase the credit limit on my capital one card,credit_limit_change,credit_cards,test
3708,can i increase the credit limit on my travel rewards card,credit_limit_change,credit_cards,test
3709,how can i get my credit limit to be increased to $1000,credit_limit_change,credit_cards,test
3710,can you get my credit limit increased to $1000,credit_limit_change,credit_cards,test
3711,how do i get my credit limit increased to $1000,credit_limit_change,credit_cards,test
3712,how do i ask for a limit increase on my discover card,credit_limit_change,credit_cards,test
3713,can i get my limit increased on my discover card,credit_limit_change,credit_cards,test
3714,how can i get a limit increase on my discover card,credit_limit_change,credit_cards,test
3715,who do i need to contact to ask for a credit limit increase on my discover card,credit_limit_change,credit_cards,test
3716,can you increase my credit limit to $1000,credit_limit_change,credit_cards,test
3717,can my credit limit be increased to $1000,credit_limit_change,credit_cards,test
3718,how do i adjust my credit limit,credit_limit_change,credit_cards,test
3719,how can i increase the credit limit on my discover card,credit_limit_change,credit_cards,test
3720,what are your hobbies exactly,what_are_your_hobbies,small_talk,test
3721,what are your hobbies in life,what_are_your_hobbies,small_talk,test
3722,what are some of your hobbies,what_are_your_hobbies,small_talk,test
3723,i would like to know some of your hobbies,what_are_your_hobbies,small_talk,test
3724,would you give me examples of what some of your hobbies are,what_are_your_hobbies,small_talk,test
3725,tell me what some of your hobbies are,what_are_your_hobbies,small_talk,test
3726,i am needing to know what some of your hobbies are,what_are_your_hobbies,small_talk,test
3727,i need you to talk to me about your hobbies,what_are_your_hobbies,small_talk,test
3728,would you tell me about your hobbies,what_are_your_hobbies,small_talk,test
3729,i want to talk to you about your hobbies,what_are_your_hobbies,small_talk,test
3730,give me examples of what some of your hobbies are,what_are_your_hobbies,small_talk,test
3731,what kinds of hobbies do you have,what_are_your_hobbies,small_talk,test
3732,what hobbies do you like to do,what_are_your_hobbies,small_talk,test
3733,would you tell me the hobbies the ai has,what_are_your_hobbies,small_talk,test
3734,what are the ai's hobbies,what_are_your_hobbies,small_talk,test
3735,does the ai have hobbies,what_are_your_hobbies,small_talk,test
3736,what kind of hobbies does the ai have,what_are_your_hobbies,small_talk,test
3737,can you tell me what hobbies the ai has,what_are_your_hobbies,small_talk,test
3738,what do you engage in during your free time,what_are_your_hobbies,small_talk,test
3739,what kind of things to you like to outside of work,what_are_your_hobbies,small_talk,test
3740,what do you like to do during your leisure time,what_are_your_hobbies,small_talk,test
3741,what kinds of activities to you participate in during your free time,what_are_your_hobbies,small_talk,test
3742,what do you do on off days,what_are_your_hobbies,small_talk,test
3743,how to you spend your free time,what_are_your_hobbies,small_talk,test
3744,what do you do after work,what_are_your_hobbies,small_talk,test
3745,what do you like to do besides work,what_are_your_hobbies,small_talk,test
3746,if you have hobbies tell me some of them,what_are_your_hobbies,small_talk,test
3747,what kind of hobbies are you interested in,what_are_your_hobbies,small_talk,test
3748,any hobbies you like to do,what_are_your_hobbies,small_talk,test
3749,what do you enjoy doing in your off time,what_are_your_hobbies,small_talk,test
3750,"book me a flight to jackson, mississippi from austin texas on american airlines",book_flight,travel,test
3751,book me a place to chicago from atlanta united airlines,book_flight,travel,test
3752,can you book me a flight to memphis from st louis on delta airlines,book_flight,travel,test
3753,book a flight to los angeles from las vegas on american airlines,book_flight,travel,test
3754,"book me a flight to dallas from st, paul, minnesota on delta airlines",book_flight,travel,test
3755,i need a flight on delta from los angeles to seattle,book_flight,travel,test
3756,i need to book a flight on jet blue to boston from new york,book_flight,travel,test
3757,can you get me a flight from san francisco to san jose using american airlines,book_flight,travel,test
3758,i want a flight from new york to san francisco using delta,book_flight,travel,test
3759,get me a flight from barcelona to paris from jet blue,book_flight,travel,test
3760,"""i'll be travelling from lax and headed to phl for 120 on the 10th of may",book_flight,travel,test
3761,"""i'm fly out from lax to phl this weekend for around $120",book_flight,travel,test
3762,"""i""m headed out to lax and going to phl for a low price of $120 this weekend on the 12th",book_flight,travel,test
3763,"""i'm going on a flight from lax and going to phl, which is only $120 on june 15th",book_flight,travel,test
3764,"""i'll leave to lax and go to phl for $120 on nov 5th",book_flight,travel,test
3765,book me a flight from midway to jfk for less than 200 dollars,book_flight,travel,test
3766,i need a flight from boston to miami for under 300 dollars,book_flight,travel,test
3767,can i fly from atlanta to san francisco for less than 100 dollars,book_flight,travel,test
3768,book a flight from new york to la for less than 200 dollars,book_flight,travel,test
3769,find me a flight from seattle to detroit for less than 200 dollars,book_flight,travel,test
3770,i want to a book a roundtrip flight from san antonio to dtw departing on friday and returning on wednesday,book_flight,travel,test
3771,i'm looking for a flight from billings to cleveland on may 2 and a return on may 9,book_flight,travel,test
3772,i'm looking for flights that depart on the 3rd and return on z from monday to friday,book_flight,travel,test
3773,what roundtrip flights from orlando to vegas are available from thursday to monday,book_flight,travel,test
3774,are there any roundtrip flights from shanghai to seatac that depart on wednesday and return on the thirty first,book_flight,travel,test
3775,make sure i get a delta flight from pittsburgh to arizona,book_flight,travel,test
3776,book a delta flight to arizona from pittsburgh,book_flight,travel,test
3777,schedule a flight from pittsburgh to arizona on delta,book_flight,travel,test
3778,i want to fly to atlanta for under 300 from pittsburgh,book_flight,travel,test
3779,i need a flight for under 300 from pittsburgh to atlanta,book_flight,travel,test
3780,does my shopping list have pop tarts,shopping_list,home,test
3781,can you check to see if my shopping list already has milk,shopping_list,home,test
3782,did i remember to put oatmeal on my list,shopping_list,home,test
3783,iterate over the items on my grocery list,shopping_list,home,test
3784,tell me what i have on my shopping list,shopping_list,home,test
3785,do i have twinkies on the grocery list,shopping_list,home,test
3786,have i already got eggs down on the shopping list,shopping_list,home,test
3787,recite the items i'm planning to purchase,shopping_list,home,test
3788,what do i currently have on my shopping list,shopping_list,home,test
3789,what's on my to-buy list,shopping_list,home,test
3790,what's on my purchase list,shopping_list,home,test
3791,do i have to buy milk,shopping_list,home,test
3792,is milk on my shopping list,shopping_list,home,test
3793,is milk one of my shopping list items,shopping_list,home,test
3794,am i supposed to buy milk,shopping_list,home,test
3795,is milk one of the things i need to buy,shopping_list,home,test
3796,tell me what's is on my shopping list,shopping_list,home,test
3797,please read my shopping list,shopping_list,home,test
3798,did you put carrots on the shopping list,shopping_list,home,test
3799,does the shopping list have apples on it,shopping_list,home,test
3800,are carrots added to the grocery list,shopping_list,home,test
3801,is garlic on my grocery list,shopping_list,home,test
3802,did carrots get on my shopping list,shopping_list,home,test
3803,what things are on my shopping list today,shopping_list,home,test
3804,tell me the items in my shopping list,shopping_list,home,test
3805,what does my shopping list contain,shopping_list,home,test
3806,i need to know what's on my shopping list,shopping_list,home,test
3807,what is on the shopping list,shopping_list,home,test
3808,please let me know what is on my shopping list,shopping_list,home,test
3809,let me know what's on my shopping list,shopping_list,home,test
3810,"text chrissy, i'm on my way",text,utility,test
3811,"text dave, i'll be there soon",text,utility,test
3812,send davis a text i'll be there in a few,text,utility,test
3813,text laura i'll be late for dinner,text,utility,test
3814,"text mike, ""i'm running late",text,utility,test
3815,tell jim i'm coming home soon,text,utility,test
3816,i want to tell susan that the meeting has been cancelled,text,utility,test
3817,tell fred that i don't have his guitar,text,utility,test
3818,could you send a text to bill saying no,text,utility,test
3819,text mark hello,text,utility,test
3820,text emily,text,utility,test
3821,please text john,text,utility,test
3822,i want you to text mark,text,utility,test
3823,get a text to mark,text,utility,test
3824,can you text walt and tell him to meet me at the car wash,text,utility,test
3825,text courtney and inform her about the detour,text,utility,test
3826,text dan and tell him to go home,text,utility,test
3827,text samantha and let her know i will arrive in 10 minutes,text,utility,test
3828,text katy and tell her i love her,text,utility,test
3829,text jean and tell him to call work,text,utility,test
3830,text steve and tell him i am running late,text,utility,test
3831,i'd like you to text marie and let her know to meet me at the hospital,text,utility,test
3832,text jeff and tell him to pay the bill,text,utility,test
3833,text mark and tell him to leave now,text,utility,test
3834,send jack a text saying hi,text,utility,test
3835,send a text that says hi to abby,text,utility,test
3836,"i'd like to send a text to jack, say ""hi",text,utility,test
3837,can you text dave and tell him i like his paper,text,utility,test
3838,can you text mary and tell her she is amazing,text,utility,test
3839,can you text bill and tell him i love him,text,utility,test
3840,what do i owe to jcp,bill_balance,banking,test
3841,what is the amount due on my visa,bill_balance,banking,test
3842,how much do i owe visa,bill_balance,banking,test
3843,how much do you think my rent and electric bills are,bill_balance,banking,test
3844,what would you say my gas and phone bills are at,bill_balance,banking,test
3845,i need to know the price of my car payment and insurance please,bill_balance,banking,test
3846,what price is my credit card and my water bill at,bill_balance,banking,test
3847,how much is my water and sewer,bill_balance,banking,test
3848,how much do i need to pay for my electricity and water bills,bill_balance,banking,test
3849,what is the cost of my rent and water bills,bill_balance,banking,test
3850,how much are my rent and cable,bill_balance,banking,test
3851,how much does my water and electricity cost,bill_balance,banking,test
3852,what do i owe this month on all my bills,bill_balance,banking,test
3853,"i think all my bills are paid, but can you double check",bill_balance,banking,test
3854,"i think i owe about 100 left on my bills, am i forgetting anything",bill_balance,banking,test
3855,what are my bills this month,bill_balance,banking,test
3856,what does my cable bill look like,bill_balance,banking,test
3857,has my electricity bill increased this month how much,bill_balance,banking,test
3858,how expensive is my internet,bill_balance,banking,test
3859,how much will my monthly bill be,bill_balance,banking,test
3860,what are my total bills this month,bill_balance,banking,test
3861,what will i be paying for utilities this month,bill_balance,banking,test
3862,how much is my telephone bill this month,bill_balance,banking,test
3863,how much is due for my water bill,bill_balance,banking,test
3864,how much do i have to pay this month,bill_balance,banking,test
3865,tell me my water bill please,bill_balance,banking,test
3866,is the phone bill the same as last month,bill_balance,banking,test
3867,whens my insurance due and how much does it cost,bill_balance,banking,test
3868,how much is the car bill this month,bill_balance,banking,test
3869,what is the electricity bill,bill_balance,banking,test
3870,can i share my location with david,share_location,utility,test
3871,please send my location to kevin and also to lucy,share_location,utility,test
3872,how do i share my location with kate and mike,share_location,utility,test
3873,can you let michael and julie know my location,share_location,utility,test
3874,please let lisa and chris know my location information,share_location,utility,test
3875,make my location available with david and kate,share_location,utility,test
3876,i need to give my location to macy and george,share_location,utility,test
3877,i'd like for this person to know my location,share_location,utility,test
3878,can you indicate my location to my friend,share_location,utility,test
3879,share my location with this person,share_location,utility,test
3880,send my location to this individual,share_location,utility,test
3881,what is my current location,share_location,utility,test
3882,share location with john,share_location,utility,test
3883,give ann and scott my location,share_location,utility,test
3884,could you inform ann and scott of my location,share_location,utility,test
3885,let ann and scott know where i am,share_location,utility,test
3886,will you make sure ann and scott know my location,share_location,utility,test
3887,tell ann and scott where i am,share_location,utility,test
3888,tell david my location,share_location,utility,test
3889,send david my location,share_location,utility,test
3890,tell my location to david,share_location,utility,test
3891,tell david where i am,share_location,utility,test
3892,share location with david,share_location,utility,test
3893,show allison how to get to me,share_location,utility,test
3894,send my location to sis,share_location,utility,test
3895,show cody where i am,share_location,utility,test
3896,share my location to susan,share_location,utility,test
3897,share my current location with kristen,share_location,utility,test
3898,send sarah my current location,share_location,utility,test
3899,please send my location to rob and mary,share_location,utility,test
3900,how do i get stuff with visa points,redeem_rewards,credit_cards,test
3901,what are my mastercard points good for,redeem_rewards,credit_cards,test
3902,how many points do i have to cash,redeem_rewards,credit_cards,test
3903,where can i cash out my card points,redeem_rewards,credit_cards,test
3904,what do i have to do to use my credit points acquired through purchases,redeem_rewards,credit_cards,test
3905,how do i use my card reward points for my next flight,redeem_rewards,credit_cards,test
3906,how do i go about getting cash for my card points accumulated,redeem_rewards,credit_cards,test
3907,tell me how to get my points from credit card use cashed in,redeem_rewards,credit_cards,test
3908,i want to use my card reward points,redeem_rewards,credit_cards,test
3909,can i redeem my points by transferring them to someone as a gift,redeem_rewards,credit_cards,test
3910,can i redeem my points on gas,redeem_rewards,credit_cards,test
3911,can i redeem my points for flights,redeem_rewards,credit_cards,test
3912,can i get cash back for my points,redeem_rewards,credit_cards,test
3913,can i use my points to pay my credit card,redeem_rewards,credit_cards,test
3914,what are the steps to get my rewards for my visa card,redeem_rewards,credit_cards,test
3915,how can i cash out my rewards for a visa card,redeem_rewards,credit_cards,test
3916,how can i claim my rewards for my visa card,redeem_rewards,credit_cards,test
3917,how can i get my rewards for my master card,redeem_rewards,credit_cards,test
3918,where would i get my rewards for my master card,redeem_rewards,credit_cards,test
3919,let me cash my credit rewards,redeem_rewards,credit_cards,test
3920,help me redeem my reward points,redeem_rewards,credit_cards,test
3921,put in a request for cashing in credit points,redeem_rewards,credit_cards,test
3922,i want to use my credit rewards now,redeem_rewards,credit_cards,test
3923,i need to use my credit points,redeem_rewards,credit_cards,test
3924,i need to redeem my visa points,redeem_rewards,credit_cards,test
3925,whats the policy to redeem my visa reward points,redeem_rewards,credit_cards,test
3926,what can i get with my mastercard points,redeem_rewards,credit_cards,test
3927,how do i cash in my amex reward points,redeem_rewards,credit_cards,test
3928,how do i redeem my visa points,redeem_rewards,credit_cards,test
3929,i want to shop using credit card points,redeem_rewards,credit_cards,test
3930,play the song called baby shark,play_music,home,test
3931,play the song called wreckless love,play_music,home,test
3932,play the song called i want it that way,play_music,home,test
3933,play the song called dancing on the ceiling,play_music,home,test
3934,play the song called amazing grace,play_music,home,test
3935,get me my slow sounds,play_music,home,test
3936,let me hear my slow songs,play_music,home,test
3937,pull up the songs under slow,play_music,home,test
3938,i want to hear my slow playlist,play_music,home,test
3939,i'm in the mood for slow songs and nothing else,play_music,home,test
3940,"the song that goes, ""starships were meant to fly"", play it",play_music,home,test
3941,"please play that song that goes, ""starships were meant to fly",play_music,home,test
3942,"play the song that goes, ""starships were meant to fly",play_music,home,test
3943,"can you play the song that goes like, ""starships were meant to fly",play_music,home,test
3944,"will you play the song that goes like, ""starships were meant to fly",play_music,home,test
3945,drop some beats,play_music,home,test
3946,turn on top 20 country hits,play_music,home,test
3947,turn on my tunes,play_music,home,test
3948,please play music by acdc,play_music,home,test
3949,play oldschool rap,play_music,home,test
3950,put on some metallica music,play_music,home,test
3951,play music by ludacris,play_music,home,test
3952,bump some jams,play_music,home,test
3953,play ludacris hits,play_music,home,test
3954,play a song,play_music,home,test
3955,turn on metallicas greatest hits,play_music,home,test
3956,put on my 90s playlist,play_music,home,test
3957,can you play music by led zepplin,play_music,home,test
3958,lets play some music by korn,play_music,home,test
3959,do play the music by linkin park,play_music,home,test
3960,i need to add something to my calendar for next tuesday,calendar_update,home,test
3961,please clear my calendar,calendar_update,home,test
3962,take the doctor appointment off my calendar please,calendar_update,home,test
3963,can you add an event to my calendar,calendar_update,home,test
3964,erase all events on friday from my calendar,calendar_update,home,test
3965,remove jess's party from my calendar,calendar_update,home,test
3966,delete all calendar entries on march 3,calendar_update,home,test
3967,delete dentist from my calendar,calendar_update,home,test
3968,cancel doctors appointment from my calendar,calendar_update,home,test
3969,erase meeting with jeff from my calendar,calendar_update,home,test
3970,clear my calendar on feb 28,calendar_update,home,test
3971,cancel event scheduled for this afternoon,calendar_update,home,test
3972,please take off my calendar on saturday the 6th birthday party for john,calendar_update,home,test
3973,i want to take the 8am meeting with sam on monday the 5th off my calendar,calendar_update,home,test
3974,please remove lunch with sally that is on my calendar on tuesday the 8th,calendar_update,home,test
3975,i need buy a birthday gift for sue taken off my calendar  it is on monday or tuesday last week,calendar_update,home,test
3976,will you remove the dinner with june on saturday the 4th at 7pm from my calendar,calendar_update,home,test
3977,can you cancel improv class from my calendar for may 7th,calendar_update,home,test
3978,clear my calendar for may 3rd,calendar_update,home,test
3979,take work from my calendar for may 7th,calendar_update,home,test
3980,clear my calendar for september 6th,calendar_update,home,test
3981,delete jury duty from my calendar for may 7th,calendar_update,home,test
3982,remove fencing from my calendar for may 7th,calendar_update,home,test
3983,clear my calendar for february 29th,calendar_update,home,test
3984,clear my calendar for april 20th,calendar_update,home,test
3985,clear my calendar for november 11th,calendar_update,home,test
3986,remove wrestlemania from my calendar for may 7th,calendar_update,home,test
3987,what can i do to get rid of this event,calendar_update,home,test
3988,what is the best way to remove this appointment,calendar_update,home,test
3989,friday needs to be clear on my calendar,calendar_update,home,test
3990,tell me if you are a human or are a computer,are_you_a_bot,small_talk,test
3991,would you tell me if you are a human or are a computer,are_you_a_bot,small_talk,test
3992,provide me with the knowledge of whether you are a human or are a computer,are_you_a_bot,small_talk,test
3993,let me know if you are a human or are a computer,are_you_a_bot,small_talk,test
3994,i need to know whether you are a human or are a computer,are_you_a_bot,small_talk,test
3995,are you real,are_you_a_bot,small_talk,test
3996,can you tell me if your a bot,are_you_a_bot,small_talk,test
3997,i want to know if your a bot,are_you_a_bot,small_talk,test
3998,is this a bot,are_you_a_bot,small_talk,test
3999,i think your a bot,are_you_a_bot,small_talk,test
4000,is it true your a real person,are_you_a_bot,small_talk,test
4001,are you a person that's real,are_you_a_bot,small_talk,test
4002,are you actually a person,are_you_a_bot,small_talk,test
4003,are you really real,are_you_a_bot,small_talk,test
4004,your a bot aren't you,are_you_a_bot,small_talk,test
4005,could you be human,are_you_a_bot,small_talk,test
4006,could you be a person,are_you_a_bot,small_talk,test
4007,are you human,are_you_a_bot,small_talk,test
4008,are you a human or ai computer based,are_you_a_bot,small_talk,test
4009,would you call yourself a human or a computer,are_you_a_bot,small_talk,test
4010,how do you describe yourself: as a computer or a human,are_you_a_bot,small_talk,test
4011,are you computer or human,are_you_a_bot,small_talk,test
4012,would most people say you are a computer or a human,are_you_a_bot,small_talk,test
4013,are you real or a computer,are_you_a_bot,small_talk,test
4014,are you a computer generated voice,are_you_a_bot,small_talk,test
4015,am i talking to a real live person,are_you_a_bot,small_talk,test
4016,is your voice from a human or is it synthesized,are_you_a_bot,small_talk,test
4017,are you a person or artificial intelligence,are_you_a_bot,small_talk,test
4018,could you tell me if you're a real person,are_you_a_bot,small_talk,test
4019,are you a person or robot,are_you_a_bot,small_talk,test
4020,can i get to work on my fuel tank,gas,auto_and_commute,test
4021,can i get to susan's house with my current tank,gas,auto_and_commute,test
4022,do i have enough gas to get home,gas,auto_and_commute,test
4023,do i have enough fuel to travel to san diego from here,gas,auto_and_commute,test
4024,will i make it to my current destination on this fuel tank,gas,auto_and_commute,test
4025,can i make it to los angeles with this fuel level,gas,auto_and_commute,test
4026,can i reach seattle with this amount of fuel,gas,auto_and_commute,test
4027,do i have enough gas in my tank to make it to washington dc,gas,auto_and_commute,test
4028,do i have enough gas in my car to make it to dallas,gas,auto_and_commute,test
4029,will i run out of gas before i reach atlantic city,gas,auto_and_commute,test
4030,tell me where my gas tank is,gas,auto_and_commute,test
4031,where can i find my gas tank,gas,auto_and_commute,test
4032,where is my gas tank located,gas,auto_and_commute,test
4033,how many gallons do i have left in my gas tank,gas,auto_and_commute,test
4034,how's my gasoline how much do i have left,gas,auto_and_commute,test
4035,what percentage full is my gas tank,gas,auto_and_commute,test
4036,how full or empty is my tank of gas,gas,auto_and_commute,test
4037,how much gas do i have left in my tank,gas,auto_and_commute,test
4038,how full is my gas tank,gas,auto_and_commute,test
4039,how many more miles can i drive on my current tank,gas,auto_and_commute,test
4040,how much gas is left in my car,gas,auto_and_commute,test
4041,how full is the gas tank,gas,auto_and_commute,test
4042,what does the gas meter read,gas,auto_and_commute,test
4043,how much of the gas do i have left,gas,auto_and_commute,test
4044,how much gas do i have here,gas,auto_and_commute,test
4045,how much gas do i have in the tank,gas,auto_and_commute,test
4046,can you tell me how much gas is in my tank,gas,auto_and_commute,test
4047,tell me my gas tank levels,gas,auto_and_commute,test
4048,what is the data of my gas tank,gas,auto_and_commute,test
4049,how much gas do i have in my tank,gas,auto_and_commute,test
4050,"i want to bring my card on the texas trip in june, will it be expired by then",expiration_date,credit_cards,test
4051,"what's the month, year, and day that my card expires",expiration_date,credit_cards,test
4052,"does my card ending in 1234, or any of my cards, expire soon",expiration_date,credit_cards,test
4053,"does my card have an expiration date and if so, what is it",expiration_date,credit_cards,test
4054,"when does my card expire, the one ending in 1234",expiration_date,credit_cards,test
4055,give me my credit card expiration date,expiration_date,credit_cards,test
4056,what is the expiration month and year on my credit car,expiration_date,credit_cards,test
4057,when is the date of expiration for my first bank card,expiration_date,credit_cards,test
4058,what is the expiration month of my card,expiration_date,credit_cards,test
4059,what is the expiration date of my credit card,expiration_date,credit_cards,test
4060,let me know when my credit card expire,expiration_date,credit_cards,test
4061,when will my citi card expire,expiration_date,credit_cards,test
4062,when is my credit card expire,expiration_date,credit_cards,test
4063,when is the expiration month for my card,expiration_date,credit_cards,test
4064,when is the expiration date of my credit card,expiration_date,credit_cards,test
4065,what is the expiration date on my chase card,expiration_date,credit_cards,test
4066,when is the expiration date for me discover,expiration_date,credit_cards,test
4067,when it my citi card expired,expiration_date,credit_cards,test
4068,when is my card expired,expiration_date,credit_cards,test
4069,tell me the expiration date on my credit card,expiration_date,credit_cards,test
4070,what month is my card expired in,expiration_date,credit_cards,test
4071,how soon does my credit card expire,expiration_date,credit_cards,test
4072,when will my new credit card arrive,expiration_date,credit_cards,test
4073,what month does my credit card expire,expiration_date,credit_cards,test
4074,what is the date when my visa card will expire,expiration_date,credit_cards,test
4075,can you tell me what the date of expiry for my visa card is,expiration_date,credit_cards,test
4076,tell me the expiration date for my visa card,expiration_date,credit_cards,test
4077,show me the expiration date for my visa card,expiration_date,credit_cards,test
4078,where should i look for my credit card expiration day,expiration_date,credit_cards,test
4079,when will my credit card no longer be good,expiration_date,credit_cards,test
4080,add to my motivational playlist rap god,update_playlist,home,test
4081,include rap god on the motivational playlist,update_playlist,home,test
4082,move rap god to my motivational playlist,update_playlist,home,test
4083,in my motivational playlist include the song rap god,update_playlist,home,test
4084,add the song rap god to the motivational playlist,update_playlist,home,test
4085,i need this song on my meditation playlist,update_playlist,home,test
4086,i want the current song added to my pregame playlist,update_playlist,home,test
4087,please put this song on my studying playlist,update_playlist,home,test
4088,please throw this song onto my cleaning playlist,update_playlist,home,test
4089,i would like the song playing right now put on my driving playlist,update_playlist,home,test
4090,i want this song on my pregame playlist,update_playlist,home,test
4091,please add this song to my study playlist,update_playlist,home,test
4092,can you add this song to my driving playlist,update_playlist,home,test
4093,will you be sure to add this current song to my sleep playlist,update_playlist,home,test
4094,please add the song i'm listening to right now to my relaxation playlist,update_playlist,home,test
4095,add this to my rock playlist,update_playlist,home,test
4096,add what im listening to to my rock playlist,update_playlist,home,test
4097,i want to put this on my rock playlist,update_playlist,home,test
4098,add current song to rock playlist,update_playlist,home,test
4099,add this song to my rock playlist,update_playlist,home,test
4100,please add this song to my country music playlist,update_playlist,home,test
4101,i am asking you to add this song to my country music playlist,update_playlist,home,test
4102,help me add this song to my country music playlist,update_playlist,home,test
4103,can you add this song to my country music playlist,update_playlist,home,test
4104,this song needs to be added to my country music playlist,update_playlist,home,test
4105,this song i'm listening to would be great on my commute playlist,update_playlist,home,test
4106,i need this song on my jam playlist,update_playlist,home,test
4107,i want what i'm listening to to be added to my chill playlist,update_playlist,home,test
4108,i need what i'm listening to right now to be put on my exercise playlist,update_playlist,home,test
4109,put what i'm listening to on my workout playlist,update_playlist,home,test
4110,i do not actually need my reservation anymore,cancel_reservation,kitchen_and_dining,test
4111,i need to cancel my reservation for rob at red robin,cancel_reservation,kitchen_and_dining,test
4112,cancel my reservation for bob at red robin,cancel_reservation,kitchen_and_dining,test
4113,i do not want my reservation anymore,cancel_reservation,kitchen_and_dining,test
4114,i need you to cancel my reservation for 5 at red robin,cancel_reservation,kitchen_and_dining,test
4115,please cancel my reservation for tim at jb's,cancel_reservation,kitchen_and_dining,test
4116,i gotta cancel my reservation for barry at red robin,cancel_reservation,kitchen_and_dining,test
4117,i don't need the reservation anymore,cancel_reservation,kitchen_and_dining,test
4118,i want you to cancel my reservation for 5 at red robin,cancel_reservation,kitchen_and_dining,test
4119,i am not in need of my reservation anymore,cancel_reservation,kitchen_and_dining,test
4120,go ahead and cancel my reservation for 5 at red robin,cancel_reservation,kitchen_and_dining,test
4121,i wish to cancel my reservation for fred at red robin,cancel_reservation,kitchen_and_dining,test
4122,i no longer want my reservation anymore,cancel_reservation,kitchen_and_dining,test
4123,please cancel my reservation for 5 at red robin,cancel_reservation,kitchen_and_dining,test
4124,i need you to cancel my reservation for smith at the williams diner,cancel_reservation,kitchen_and_dining,test
4125,i want a cancellation of the dinner reservation for phillips at bernardin's,cancel_reservation,kitchen_and_dining,test
4126,please delete the reservation for roberts at village tavern,cancel_reservation,kitchen_and_dining,test
4127,could you cancel my reservation for winters at the palace tonight,cancel_reservation,kitchen_and_dining,test
4128,i would like you to cancel the dinner reservation for williams at the palace tonight,cancel_reservation,kitchen_and_dining,test
4129,i have to cancel my reservation after all,cancel_reservation,kitchen_and_dining,test
4130,"cancel my reservation for dinner tonight, please",cancel_reservation,kitchen_and_dining,test
4131,i need to cancel my reservation after all,cancel_reservation,kitchen_and_dining,test
4132,"i have to cancel my reservation after all, please",cancel_reservation,kitchen_and_dining,test
4133,"cancel my reservation for dinner this saturday, please",cancel_reservation,kitchen_and_dining,test
4134,"cancel my reservation for dinner this friday, please",cancel_reservation,kitchen_and_dining,test
4135,cancel my reservation for dinner this saturday,cancel_reservation,kitchen_and_dining,test
4136,cancel my reservation for dinner tonight,cancel_reservation,kitchen_and_dining,test
4137,i have to cancel my reservation,cancel_reservation,kitchen_and_dining,test
4138,"i need to cancel my reservation after all, please",cancel_reservation,kitchen_and_dining,test
4139,i need my dinner reservation canceled,cancel_reservation,kitchen_and_dining,test
4140,i would like to hear something funny,tell_joke,small_talk,test
4141,do you have any monkey jokes,tell_joke,small_talk,test
4142,know any dad jokes,tell_joke,small_talk,test
