,text,intent,domain,dataset
8164,does restaurant has home delivery,takeaway_query,takeaway,train
8165,do they deliver,takeaway_query,takeaway,train
8166,hows the food order going,takeaway_query,takeaway,train
8167,does dominos has a delivery option,takeaway_query,takeaway,train
8168,what asian restaurants nearby offer to go food,takeaway_query,takeaway,train
8169,check the status of my pizza hut order please,takeaway_query,takeaway,train
8170,when will my chinese food be delivered,takeaway_query,takeaway,train
8171,does fongs do carry out,takeaway_query,takeaway,train
8172,status of take away,takeaway_query,takeaway,train
8173,is mr pizza on skip the dishes,takeaway_query,takeaway,train
8174,does peking garden take orders over the phone,takeaway_query,takeaway,train
8175,does this place do takeaway,takeaway_query,takeaway,train
8176,can i order olive garden to go,takeaway_query,takeaway,train
8177,check on the delivery of my current order,takeaway_query,takeaway,train
8178,check the dish price and all,takeaway_query,takeaway,train
8179,reviews of the restaurants,takeaway_query,takeaway,train
8180,domino's has takeaway right,takeaway_query,takeaway,train
8181,where can i get a shot of tequila and some to go mexican food,takeaway_query,takeaway,train
8182,does that restaurant allow call in orders,takeaway_query,takeaway,train
8183,what time will i arrive in austin tx,transport_query,transport,train
8184,what time is the train passing by,transport_query,transport,train
8185,what time does the train to iowa leave,transport_query,transport,train
8186,when is my train coming,transport_query,transport,train
8187,directions to sainsburys,transport_query,transport,train
8188,when does the train from kansas city to iowa leave,transport_query,transport,train
8189,what time does the train leave for chicago,transport_query,transport,train
8190,what times may i travel to location a,transport_query,transport,train
8191,route to melbourne,transport_query,transport,train
8192,how long to get downtown,transport_query,transport,train
8193,direct me towards nearest railway station,transport_query,transport,train
8194,how long does it take to get the train from rome to paris,transport_query,transport,train
8195,whats the best way to france,transport_query,transport,train
8196,i want to go to bank of america give me directions,transport_query,transport,train
8197,how do i get from my house to the target along I forty,transport_query,transport,train
8198,what is the amount for train ticket booking,transport_query,transport,train
8199,when is the next train to london,transport_query,transport,train
8200,what time does the first train depart from chicago,transport_query,transport,train
8201,what are the train times today,transport_query,transport,train
8202,how far is walmart from here,transport_query,transport,train
8203,is the four hundred and thirty pm train running late,transport_query,transport,train
8204,i would like to know the train timings to bournemouth tomorrow,transport_query,transport,train
8205,show me the shortest route towards nearest train station,transport_query,transport,train
8206,next train to dc,transport_query,transport,train
8207,running train status to vienna,transport_query,transport,train
8208,could you list out the list of trains heading to chester the day after,transport_query,transport,train
8209,how long does it take to get there,transport_query,transport,train
8210,how do i get to brighton,transport_query,transport,train
8211,can you reserve a ticket to grand rapids by train,transport_query,transport,train
8212,can you get me train ticket prices please,transport_query,transport,train
8213,where is the closest train depot,transport_query,transport,train
8214,what time does the train arrive in sacremento,transport_query,transport,train
8215,please send me info on how to go about purchasing a train ticket to new york,transport_query,transport,train
8216,i want to go to mcdo,transport_query,transport,train
8217,show trains and time to ny,transport_query,transport,train
8218,how much for a train ticket,transport_query,transport,train
8219,give me directions for the place,transport_query,transport,train
8220,train departure,transport_query,transport,train
8221,is there a connecting train from london to paris and what time,transport_query,transport,train
8222,search cost for amtrak luxury to los angeles,transport_query,transport,train
8223,when is the next train to glasgow from aberdeen,transport_query,transport,train
8224,can you please let me know the next four scheduled trains to chicago,transport_query,transport,train
8225,what is the time train coming from sacramento,transport_query,transport,train
8226,visit metronorth dot com to help me purchase train tickets,transport_query,transport,train
8227,tell me today's direction,transport_query,transport,train
8228,can you get me a train ticket to nyc,transport_query,transport,train
8229,show directions to pondy,transport_query,transport,train
8230,search earliest trains to brooklyn ny weekends and holidays,transport_query,transport,train
8231,are there any available train tickets to reserve,transport_query,transport,train
8232,what is the cheapest ticket available next week for a round trip three day trip to iceland,transport_query,transport,train
8233,i need the arrival time for new york train,transport_query,transport,train
8234,train to athens how to,transport_query,transport,train
8235,what time is the train to san francisco due,transport_query,transport,train
8236,go to agha station,transport_query,transport,train
8237,how do i get to the mall,transport_query,transport,train
8238,what time does the train arrive at edinburgh,transport_query,transport,train
8239,how do i get from where i'm at to universal in orlando florida,transport_query,transport,train
8240,train times location,transport_query,transport,train
8241,tell me how to get from here to the chimes in covington,transport_query,transport,train
8242,please tell em the list of trains to chicago via california,transport_query,transport,train
8243,search for trains leaving tonight for london,transport_query,transport,train
8244,what is time of indianapolis express,transport_query,transport,train
8245,how long is it from dalls to san antonio by train,transport_query,transport,train
8246,tell me the trains from california to new jersey after eleven pm,transport_query,transport,train
8247,what are the train times between eight am and ten am at east chicago station going west on sunday,transport_query,transport,train
8248,what is the departure time for the next train leaving new york city,transport_query,transport,train
8249,give me train times from station to location,transport_query,transport,train
8250,what times do the trains run between here and the met,transport_query,transport,train
8251,how can i go from boston to new york by train,transport_query,transport,train
8252,is the train time to a location long,transport_query,transport,train
8253,what is the fastest way to get to starbucks,transport_query,transport,train
8254,can you see if there any trains going to,transport_query,transport,train
8255,what time does the train departs lagos,transport_query,transport,train
8256,how long is the walk from nyack to valley cottage,transport_query,transport,train
8257,calculate the travel time if i go to orlando by train,transport_query,transport,train
8258,find a train going from prague to brno,transport_query,transport,train
8259,price of train ticket from delhi to mumbai,transport_query,transport,train
8260,please give me directions to a park near me,transport_query,transport,train
8261,what are the prices to get to chicago on a train book the cheapest one,transport_query,transport,train
8262,what time does the train to place leave,transport_query,transport,train
8263,can i get the directions to the nearest bar,transport_query,transport,train
8264,when is the next train to b street,transport_query,transport,train
8265,when is the next train leaving for austin,transport_query,transport,train
8266,show me today train time of kalka at jodhpur,transport_query,transport,train
8267,is there a train from philadelphia to new york city at noon,transport_query,transport,train
8268,what is the time of the morning train headed to chicago,transport_query,transport,train
8269,where is the closest mexican restaurant,transport_query,transport,train
8270,what trips are available from new york city to poughkeepsie,transport_query,transport,train
8271,how long i can go to dundee,transport_query,transport,train
8272,how do i get to poughkeepsie from new york city,transport_query,transport,train
8273,fix the driving route from here to grant market,transport_query,transport,train
8274,directions to nearest apple store,transport_query,transport,train
8275,how do i get to the grocery store,transport_query,transport,train
8276,check time of kalka train from jodhpur station on monday,transport_query,transport,train
8277,how often does the train arrive and depart from penn station,transport_query,transport,train
8278,take me to tnagar,transport_query,transport,train
8279,how much is a train ticket to san fransisco,transport_query,transport,train
8280,when indianapolis express will reach indiana,transport_query,transport,train
8281,can you give me train times for ann arbor,transport_query,transport,train
8282,how much is a round trip train ticket to go to new york,transport_query,transport,train
8283,directions to virginia beach va,transport_query,transport,train
8284,give me the driving directions from faripir to gurpur,transport_query,transport,train
8285,when is the next train to philadelphia,transport_query,transport,train
8286,i need directions to lowes in mount h nj,transport_query,transport,train
8287,when does the next train to work leave,transport_query,transport,train
8288,what time does the train depart from downtown los angeles to santa barbara,transport_query,transport,train
8289,you need to find an alternate route to my destination,transport_query,transport,train
8290,what time is the last train headed to chicago,transport_query,transport,train
8291,what is the route to the closest mcdonalds,transport_query,transport,train
8292,what is the most convenient hour to catch a train to york on Saturday,transport_query,transport,train
8293,map out a route from here to abita brew pub,transport_query,transport,train
8294,directions to mcdo,transport_query,transport,train
8295,can you find me a train ticket to montauk,transport_query,transport,train
8296,can i have timing of keral express,transport_query,transport,train
8297,please list the available rain trips to location a,transport_query,transport,train
8298,what street do i take to get to downtown,transport_query,transport,train
8299,how do i get to starbucks,transport_query,transport,train
8300,when is the next train to new york,transport_query,transport,train
8301,what time does the train from new york come in,transport_query,transport,train
8302,find me a train ticket for the next trip to washington dc,transport_query,transport,train
8303,how to get somewhere,transport_query,transport,train
8304,how long does it take for the train to get to orlando,transport_query,transport,train
8305,where is the nearest train to me,transport_query,transport,train
8306,what is the estimated travel time for the train ride to orlando,transport_query,transport,train
8307,tell me the time when punjab mail will reach gwalior,transport_query,transport,train
8308,tell me the direction to miami from chicago,transport_query,transport,train
8309,tell me the exact arrival time of train from newcastle to edinburgh,transport_query,transport,train
8310,whats the travel time from here to dallas by train,transport_query,transport,train
8311,give me directions to get from here to crescent city brewhouse in new orleans,transport_query,transport,train
8312,what are the train times from san francisco to new york,transport_query,transport,train
8313,siri find train tickets to nc,transport_query,transport,train
8314,show me today all train times of next two hours at jodhpur to pali,transport_query,transport,train
8315,find me the distance and direction by train to rccg in ikoyi lagos,transport_query,transport,train
8316,give the shortest route to the airport,transport_query,transport,train
8317,train times to new york,transport_query,transport,train
8318,can i get a train ticket to chicago for next saturday around noon,transport_query,transport,train
8319,show me today all train times of next two hours at jodhpur to jaisalmer,transport_query,transport,train
8320,what is the timing of bagmati express,transport_query,transport,train
8321,i'd like a train ticket to this location,transport_query,transport,train
8322,train schedule,transport_query,transport,train
8323,i would like to know the route the train will go to get to miami,transport_query,transport,train
8324,what are departure arrival times for this train,transport_query,transport,train
8325,get me the local train timing to destination cstm,transport_query,transport,train
8326,how far is orlando from my house,transport_query,transport,train
8327,give me the train time,transport_query,transport,train
8328,directions to the target on I forty,transport_query,transport,train
8329,train times to glasgow,transport_query,transport,train
8330,when does the last train from work leave,transport_query,transport,train
8331,how long until we get to chicago,transport_query,transport,train
8332,get me train times to location from station,transport_query,transport,train
8333,how far is it from tokyo to dallas,transport_query,transport,train
8334,how do i book a train ticket online,transport_query,transport,train
8335,is there any train plying from pune to mumbai tonight,transport_query,transport,train
8336,give me the list of available train tickets from edinburgh to leeds,transport_query,transport,train
8337,when is the next septa train to philadelphia,transport_query,transport,train
8338,get me directions to meijer,transport_query,transport,train
8339,can you look up train ticket prices for me,transport_query,transport,train
8340,call a taxi for me,transport_taxi,transport,train
8341,find the nearest taxi,transport_taxi,transport,train
8342,please book a taxi for me,transport_taxi,transport,train
8343,book a taxi uber,transport_taxi,transport,train
8344,book ola cab for now,transport_taxi,transport,train
8345,open uber app and book me a car for pick up at the airport,transport_taxi,transport,train
8346,book taxi to new york city,transport_taxi,transport,train
8347,find transportation to rome,transport_taxi,transport,train
8348,call a taxi company,transport_taxi,transport,train
8349,find a taxi to book,transport_taxi,transport,train
8350,get me the number for local taxi service,transport_taxi,transport,train
8351,find a taxi service close to me,transport_taxi,transport,train
8352,i need a ride home,transport_taxi,transport,train
8353,call city cab to airport,transport_taxi,transport,train
8354,call a taxi for me to where i am currently located,transport_taxi,transport,train
8355,i am going to chinatown in half an hour book an uber for me,transport_taxi,transport,train
8356,hail taxi,transport_taxi,transport,train
8357,book a taxi to the airport,transport_taxi,transport,train
8358,open the uber app and get me a car please,transport_taxi,transport,train
8359,catcha a ride,transport_taxi,transport,train
8360,could you please have uber be at my house in fifteen minutes,transport_taxi,transport,train
8361,send golden taxi to pick me up as soon as possible,transport_taxi,transport,train
8362,please reserve the next taxi a nine am,transport_taxi,transport,train
8363,book an uber to the nearest mall in the next half hour,transport_taxi,transport,train
8364,call me a taxi,transport_taxi,transport,train
8365,find a taxi to go home,transport_taxi,transport,train
8366,i need a taxi to take me to the airport please,transport_taxi,transport,train
8367,call an uberpool to get me at long island bar,transport_taxi,transport,train
8368,i need a taxi uber,transport_taxi,transport,train
8369,call me an uber to the movie theater,transport_taxi,transport,train
8370,call a car for me,transport_taxi,transport,train
8371,open uber and book a car for twelve o'clock,transport_taxi,transport,train
8372,i need a taxi at eight tomorrow morning to take me to work,transport_taxi,transport,train
8373,i need to book a taxi,transport_taxi,transport,train
8374,set up uber,transport_taxi,transport,train
8375,need a taxi for my travel,transport_taxi,transport,train
8376,book my nearest available taxi,transport_taxi,transport,train
8377,where is the closest uber,transport_taxi,transport,train
8378,call a uber in thirty minutes,transport_taxi,transport,train
8379,get city cab here to airport,transport_taxi,transport,train
8380,book a rental cab of uber,transport_taxi,transport,train
8381,uber please,transport_taxi,transport,train
8382,can you call an uber for me,transport_taxi,transport,train
8383,find a taxi for me,transport_taxi,transport,train
8384,book a taxi at my home address for right now,transport_taxi,transport,train
8385,book a taxi for me,transport_taxi,transport,train
8386,book uber taxi for my travel,transport_taxi,transport,train
8387,book ola for airport today evening,transport_taxi,transport,train
8388,taxi uber,transport_taxi,transport,train
8389,book a local cab,transport_taxi,transport,train
8390,can you book an uber for me,transport_taxi,transport,train
8391,send a taxi to come pick me up from my location,transport_taxi,transport,train
8392,call me a cab,transport_taxi,transport,train
8393,check in a taxi for booking,transport_taxi,transport,train
8394,book me a taxi for one pm,transport_taxi,transport,train
8395,make a taxi booking in uber,transport_taxi,transport,train
8396,help me find transportation to the mall of america,transport_taxi,transport,train
8397,get me a uber,transport_taxi,transport,train
8398,could you please book a cab for me in uber from la to ny today,transport_taxi,transport,train
8399,please call a taxi to arrive at four hundred and take me to the manor theater,transport_taxi,transport,train
8400,uber me to the airport,transport_taxi,transport,train
8401,get me a car,transport_taxi,transport,train
8402,i need a taxi to go home,transport_taxi,transport,train
8403,call golden taxi to pick me up at seven pm today,transport_taxi,transport,train
8404,find me a ride to the mall of america please,transport_taxi,transport,train
8405,i need a cab in thirty minutes,transport_taxi,transport,train
8406,i need a taxi in thirty minutes,transport_taxi,transport,train
8407,could you please book me a taxi going to location,transport_taxi,transport,train
8408,book an uber to pick me up now,transport_taxi,transport,train
8409,please book me a taxi uber,transport_taxi,transport,train
8410,book me a ride,transport_taxi,transport,train
8411,what is the number of the closest taxi company,transport_taxi,transport,train
8412,call rta and book a taxi for three o'clock in the morning,transport_taxi,transport,train
8413,book a taxi to go to the movies at one,transport_taxi,transport,train
8414,need a taxi tomorrow at eight in the morning,transport_taxi,transport,train
8415,book a cab to office for me,transport_taxi,transport,train
8416,could you please hire me a taxi to go to the opera tonight,transport_taxi,transport,train
8417,open uber,transport_taxi,transport,train
8418,book an outstation cab of ola,transport_taxi,transport,train
8419,call me a cab to the train station,transport_taxi,transport,train
8420,find me a taxi,transport_taxi,transport,train
8421,book an uber from my location to the theatre,transport_taxi,transport,train
8422,book me a taxi to leith in half an hour,transport_taxi,transport,train
8423,find an uber on twenty ninth,transport_taxi,transport,train
8424,schedule city cab from home to airport at eight am,transport_taxi,transport,train
8425,can i get a taxi to come to my house in an hour,transport_taxi,transport,train
8426,book a taxi to the airport for tomorrow morning,transport_taxi,transport,train
8427,book uber for tonight at seven pm,transport_taxi,transport,train
8428,get me a taxi,transport_taxi,transport,train
8429,get me an uber,transport_taxi,transport,train
8430,find the nearest uber,transport_taxi,transport,train
8431,i need a uber to my current location,transport_taxi,transport,train
8432,please book a taxi in uber for me to go to the airport today,transport_taxi,transport,train
8433,find me an uber,transport_taxi,transport,train
8434,reserve the closest uber,transport_taxi,transport,train
8435,can you get me a taxi home,transport_taxi,transport,train
8436,call me a taxi to the airport at five am,transport_taxi,transport,train
8437,i need a ride in an hour,transport_taxi,transport,train
8438,look for a taxi to go home,transport_taxi,transport,train
8439,can you book me a taxi,transport_taxi,transport,train
8440,please book a taxi for me to go to the railway station,transport_taxi,transport,train
8441,schedule taxi pickup for monday at noon,transport_taxi,transport,train
8442,please send a taxi to my house,transport_taxi,transport,train
8443,call an uber now,transport_taxi,transport,train
8444,request a taxi from udrive service,transport_taxi,transport,train
8445,find a ride to the bar,transport_taxi,transport,train
8446,i need a taxi for tomorrow at seven pm to the arena,transport_taxi,transport,train
8447,call me an uber for right now,transport_taxi,transport,train
8448,book a cab which have cheapest price,transport_taxi,transport,train
8449,please book the next taxi,transport_taxi,transport,train
8450,schedule me a taxi for after my thursday meeting,transport_taxi,transport,train
8451,can i get an uber home from the fox downtown as soon as possible,transport_taxi,transport,train
8452,send an uber to me right now,transport_taxi,transport,train
8453,book taxi for now,transport_taxi,transport,train
8454,reserve a taxi,transport_taxi,transport,train
8455,book me a cab,transport_taxi,transport,train
8456,book an uber for one hour from now,transport_taxi,transport,train
8457,taxi now,transport_taxi,transport,train
8458,set up a taxi for eleven am tomorrow,transport_taxi,transport,train
8459,i need a taxi to pick me up at the house and take me downtown,transport_taxi,transport,train
8460,google uber,transport_taxi,transport,train
8461,book an uber to los angeles cinemas in one hour,transport_taxi,transport,train
8462,call a taxi to pick me up right now,transport_taxi,transport,train
8463,book me an uber ride to go home,transport_taxi,transport,train
8464,book a taxi for pickup at my current location in one hour's time,transport_taxi,transport,train
8465,can you call a taxi,transport_taxi,transport,train
8466,book an outstation cab for tomorrow,transport_taxi,transport,train
8467,book me golden taxi for today at five pm,transport_taxi,transport,train
8468,can you book an uber tomorrow,transport_taxi,transport,train
8469,flag me an uber for ten pm tonight,transport_taxi,transport,train
8470,book for me an uber taxi to bardonia,transport_taxi,transport,train
8471,check all cab companies and get a time booked for three pm,transport_taxi,transport,train
8472,call a taxi for me to arrive tonight at five,transport_taxi,transport,train
8473,arrange a taxi,transport_taxi,transport,train
8474,get me a taxi to take me to the airport on friday at five thirty am,transport_taxi,transport,train
8475,book me a cab going to location,transport_taxi,transport,train
8476,i need to get to location call a cab,transport_taxi,transport,train
8477,get me an uber please,transport_taxi,transport,train
8478,lets get a taxi,transport_taxi,transport,train
8479,request an uber now,transport_taxi,transport,train
8480,book uber from my home,transport_taxi,transport,train
8481,book me an uber please,transport_taxi,transport,train
8482,can you book an uber after i left for office,transport_taxi,transport,train
8483,i need a ride to the airport,transport_taxi,transport,train
8484,book a taxi to airport for me in the evening,transport_taxi,transport,train
8485,book me a train ticket in any train to bombay for tomorrow,transport_ticket,transport,train
8486,i need the current dart rail schedule from west irving station to north lake college,transport_ticket,transport,train
8487,schedule a journey to las vegas by train,transport_ticket,transport,train
8488,book a train ticket to boston tomorrow,transport_ticket,transport,train
8489,reserve a seat for me on the train march twentieth,transport_ticket,transport,train
8490,confirm a travel ticket to german,transport_ticket,transport,train
8491,i want a train ticket,transport_ticket,transport,train
8492,please book a train ticket from jodhpur to jaisalmer on sunday,transport_ticket,transport,train
8493,book a train ticket for one one way for this tuesday at nine am,transport_ticket,transport,train
8494,get me a seat on the next train going to new york,transport_ticket,transport,train
8495,order a train ticket to boston,transport_ticket,transport,train
8496,show me train tickets,transport_ticket,transport,train
8497,book a train ticket for me,transport_ticket,transport,train
8498,book a train for twenty two march at twelve pm,transport_ticket,transport,train
8499,book ticket to depart in the morning,transport_ticket,transport,train
8500,secure train passage for me on july three,transport_ticket,transport,train
8501,i want a train ticket to oregon,transport_ticket,transport,train
8502,i want to book rajdhani train ticket from mumbai to ahmadabad,transport_ticket,transport,train
8503,please book train ticket to new york,transport_ticket,transport,train
8504,book me the cheapest train ticket to new york,transport_ticket,transport,train
8505,best ticket price air plane to chester on the twenty first,transport_ticket,transport,train
8506,book a ticket for today in irctc site for the stored information,transport_ticket,transport,train
8507,i need a train ticket to rome book ticket,transport_ticket,transport,train
8508,help me book a train ticket,transport_ticket,transport,train
8509,i need the times for the south bound train on allison rd,transport_ticket,transport,train
8510,i want a train ticket to edinburgh,transport_ticket,transport,train
8511,could you make a train ticket for me,transport_ticket,transport,train
8512,train ticket,transport_ticket,transport,train
8513,book me a train ticket to new york city on the third i don't care what time,transport_ticket,transport,train
8514,travel book a train ticket,transport_ticket,transport,train
8515,book me a return trip from edinburgh to london by train,transport_ticket,transport,train
8516,book train best deal,transport_ticket,transport,train
8517,book a train ticket to new york,transport_ticket,transport,train
8518,find me the cheapest train ticket to spain,transport_ticket,transport,train
8519,book a train ticket to city leeds,transport_ticket,transport,train
8520,book a train ticket from canada to las vegas,transport_ticket,transport,train
8521,book me a train ride,transport_ticket,transport,train
8522,book a train for me,transport_ticket,transport,train
8523,order a train ticket to los angeles,transport_ticket,transport,train
8524,get a me a train ticket to milwaukee from chicago on sunday morning,transport_ticket,transport,train
8525,i need to book a train ticket from mumbai to goa,transport_ticket,transport,train
8526,please purchase me a train ticket to atlanta,transport_ticket,transport,train
8527,i need a train ticket traveling to new york in may,transport_ticket,transport,train
8528,hey i want to get trains to manchester on Wednesday,transport_ticket,transport,train
8529,ticket for delhi,transport_ticket,transport,train
8530,find a non stop train to seattle,transport_ticket,transport,train
8531,find train ticket,transport_ticket,transport,train
8532,can you book me a train ticket to bombay for tomorrow in any train,transport_ticket,transport,train
8533,i want a train ticket from boston to new york,transport_ticket,transport,train
8534,look for train tickets to edinburgh tomorrow,transport_ticket,transport,train
8535,i need a train ticket to,transport_ticket,transport,train
8536,book for me a train ticket to washingdon dc,transport_ticket,transport,train
8537,book a train ticket for an eight am ride to charleston west virginia,transport_ticket,transport,train
8538,confirm a railway reservation ticket to california,transport_ticket,transport,train
8539,i want to book a train ticket,transport_ticket,transport,train
8540,book train to london,transport_ticket,transport,train
8541,please book train ticket from mumbai to sangli for tomorrow morning,transport_ticket,transport,train
8542,order a train ticket to los angeles now,transport_ticket,transport,train
8543,ticket for bombay,transport_ticket,transport,train
8544,book me a single train ticket travelling to new york city leaving after nine am,transport_ticket,transport,train
8545,i need a ticket for a train ride to atlanta,transport_ticket,transport,train
8546,i need to get a ticket via train to orlando from hwood,transport_ticket,transport,train
8547,find me a cheap train ticket for miamy,transport_ticket,transport,train
8548,buy me a ticket to boston,transport_ticket,transport,train
8549,set up a train ticket for next week Friday,transport_ticket,transport,train
8550,book a ticket for me on a train to get to boston tomorrow what is available,transport_ticket,transport,train
8551,please train,transport_ticket,transport,train
8552,please book a ticket form jaipur to mumbai on tuesday,transport_ticket,transport,train
8553,i need a gold class ticket on train number five using my credit card,transport_ticket,transport,train
8554,search for two tickets on tuesday's train to paris,transport_ticket,transport,train
8555,i need to book rajdhani train ticket from mumbai to ahmedabad,transport_ticket,transport,train
8556,can you book a train ticket for me under dollars,transport_ticket,transport,train
8557,bring me ticket of train to city leeds,transport_ticket,transport,train
8558,can you book me a train ticket to boston for next tuesday,transport_ticket,transport,train
8559,book for me a train ticket to new york,transport_ticket,transport,train
8560,book a train ticket on the five hundred and two in fifteen minutes,transport_ticket,transport,train
8561,buy train ticket,transport_ticket,transport,train
8562,i want you to book a train ticket for me,transport_ticket,transport,train
8563,book next ny train ticket,transport_ticket,transport,train
8564,get me a train ticket to go to,transport_ticket,transport,train
8565,can you book train ticket from mumbai to sangli for tomorrow morning,transport_ticket,transport,train
8566,can you please book a train ticket for next saturday to boston,transport_ticket,transport,train
8567,book my chair class ac train ticket from manhattan to new york,transport_ticket,transport,train
8568,book a ticket for the evening train line,transport_ticket,transport,train
8569,can you book a train ticket,transport_ticket,transport,train
8570,book me a train ticket for saturday,transport_ticket,transport,train
8571,go to www dot metronorth dot com for train tickets,transport_ticket,transport,train
8572,read the ticket for tesla,transport_ticket,transport,train
8573,buy a train ticket to cleveland for april fourteenth,transport_ticket,transport,train
8574,book a rajdhani train ticket from mumbai to ahmedabad,transport_ticket,transport,train
8575,book me a train ticket to atlanta please,transport_ticket,transport,train
8576,book a train ticket for friday april fourteenth for boston,transport_ticket,transport,train
8577,book me a train ride covering five destinations to see in new york,transport_ticket,transport,train
8578,i need to leave on the five pm train to rockville,transport_ticket,transport,train
8579,book me a train ticket at earliest time tomorrow,transport_ticket,transport,train
8580,repurchase last train ticket to phillyx,transport_ticket,transport,train
8581,book a ticket to paris on eurostar at five pm this Friday,transport_ticket,transport,train
8582,buy me a ticket to take the train to atlanta,transport_ticket,transport,train
8583,buy me today train ticket to city leeds,transport_ticket,transport,train
8584,book a train ticket with a berth seat to lucknow for next week,transport_ticket,transport,train
8585,open train ticket app,transport_ticket,transport,train
8586,book me a train for the next available train,transport_ticket,transport,train
8587,book a first class ticket in the next train to miami,transport_ticket,transport,train
8588,i need you to book a train ticket that leaves at two pm,transport_ticket,transport,train
8589,book a train ticket to mumbai for tomorrow,transport_ticket,transport,train
8590,train ticket please,transport_ticket,transport,train
8591,reserve a train ticket for me today to des moines,transport_ticket,transport,train
8592,book my first class ac train ticket from new york to san francisco,transport_ticket,transport,train
8593,could you please cancel my train ticket,transport_ticket,transport,train
8594,book a train ticket from washington dc to savannah georgia,transport_ticket,transport,train
8595,book train ticket to new york,transport_ticket,transport,train
8596,tell me about the cheapest flight fares to nj today,transport_ticket,transport,train
8597,book a train ticket from here to charleston west virginia at eight am today,transport_ticket,transport,train
8598,please go to amtrak dot com to purchase tickets,transport_ticket,transport,train
8599,find me train tickets,transport_ticket,transport,train
8600,find me the earliest train ticket departing friday morning to miami,transport_ticket,transport,train
8601,book a train ticket to arrive in cambridge by eight thirty pm today,transport_ticket,transport,train
8602,book a train ticket from orlando to chicago,transport_ticket,transport,train
8603,buy a train ticket for one week from now from new york to las vegas nevada,transport_ticket,transport,train
8604,can you check train schedule to berkeley,transport_ticket,transport,train
8605,get train ticket,transport_ticket,transport,train
8606,id like to get on the next train that will be departing indianapolis headed to chicago,transport_ticket,transport,train
8607,buy me a train ticket,transport_ticket,transport,train
8608,i need to get to bristol Friday night can you book me a ticket please,transport_ticket,transport,train
8609,can you book a train ticket for my father,transport_ticket,transport,train
8610,i want the cheapest train ticket to new york,transport_ticket,transport,train
8611,can i get a train ticket to,transport_ticket,transport,train
8612,buy an acela train ticket on thursday,transport_ticket,transport,train
8613,can you reserve a train ticket for this day,transport_ticket,transport,train
8614,buy train tickets from delhi to mumbai for twenty third march,transport_ticket,transport,train
8615,train tickets for two people from delhi to mumbai,transport_ticket,transport,train
8616,buy a train ticket from lakeland florida to new york,transport_ticket,transport,train
8617,Hello book train ticket from mumbai to sangli for tomorrow morning,transport_ticket,transport,train
8618,book a train ticket from los angeles to chicago that goes via miami,transport_ticket,transport,train
8619,i need to go to dundee at five am on sunday by train,transport_ticket,transport,train
8620,book a train tickets for me,transport_ticket,transport,train
8621,book me a train ticket for this afternoon to chicago,transport_ticket,transport,train
8622,find me a train ticket next monday to new york city,transport_ticket,transport,train
8623,i want to buy a train ticket tomorrow for boston to new york,transport_ticket,transport,train
8624,book a ride from new york to orlando covering ten places to see,transport_ticket,transport,train
8625,i need to book a train ticket to la,transport_ticket,transport,train
8626,fetch me two train tickets for the earliest train to paris,transport_ticket,transport,train
8627,transportation ticket booking train,transport_ticket,transport,train
8628,reserve a ticket to go to destination by train,transport_ticket,transport,train
8629,book a train ticket from baltimore maryland to new york new york,transport_ticket,transport,train
8630,book a train ticket from mumbai to goa,transport_ticket,transport,train
8631,i want a train ticket from los angeles to phoenix,transport_ticket,transport,train
8632,google can you book me a ticket on the train for tomorrow,transport_ticket,transport,train
8633,search for a train ticket to newcastle,transport_ticket,transport,train
8634,book train ticket to ny,transport_ticket,transport,train
8635,please book the five pm train to rockville,transport_ticket,transport,train
8636,get me a ticket to boston,transport_ticket,transport,train
8637,can you book a train ticket for my mother,transport_ticket,transport,train
8638,get me a train ticket from mumbai to goa,transport_ticket,transport,train
8639,please order one train ticket to los angeles,transport_ticket,transport,train
8640,i need to go to lyon book a train ticket,transport_ticket,transport,train
8641,order travel ticket,transport_ticket,transport,train
8642,is there any stopped traffic on route eighty today,transport_traffic,transport,train
8643,traffic alert,transport_traffic,transport,train
8644,what is the traffic now,transport_traffic,transport,train
8645,how is the traffic now,transport_traffic,transport,train
8646,will traffic be good when i leave in five minutes,transport_traffic,transport,train
8647,how bad is traffic this morning,transport_traffic,transport,train
8648,is the traffic bad enough that i should leave early,transport_traffic,transport,train
8649,show traffic,transport_traffic,transport,train
8650,is it bumper to bumper,transport_traffic,transport,train
8651,is the road in some particular area wide or narrow,transport_traffic,transport,train
8652,do you have a traffic update,transport_traffic,transport,train
8653,give me current information about traffic at central park road,transport_traffic,transport,train
8654,how is the traffic on I twenty five,transport_traffic,transport,train
8655,are there any accidents on harvard,transport_traffic,transport,train
8656,is traffic light,transport_traffic,transport,train
8657,are there any accidents today,transport_traffic,transport,train
8658,should i go through the valley or on the ten to get to westwood,transport_traffic,transport,train
8659,what is the traffic today,transport_traffic,transport,train
8660,am i gonna hit traffic,transport_traffic,transport,train
8661,is traffic heavy,transport_traffic,transport,train
8662,how heavy is traffic on interstate twenty,transport_traffic,transport,train
8663,how is the traffic at the moment,transport_traffic,transport,train
8664,is traffic to work clear,transport_traffic,transport,train
8665,is there any traffic to work,transport_traffic,transport,train
8666,is the traffic smooth right now,transport_traffic,transport,train
8667,how long will it take me to drive to work today,transport_traffic,transport,train
8668,how is the traffic in florida,transport_traffic,transport,train
8669,just let me know about current traffic in carmen drive,transport_traffic,transport,train
